www.google.com,142.250.191.164,API
www.apple.com,184.84.218.234,API
sjkndfnvjkvn.com,Host not found,API
www.google.com,142.250.191.164,CACHE
www.test.com,67.225.146.248,API
www.fakewebsitejksnnvl.com,Host not found,API
